,Cat(s),Hair Dryer,Smoke Detector,Wireless Internet,Other pet(s),Dog(s),Smoking Allowed,Heating,24-Hour Check-in,Family/Kid Friendly,Safety Card,Internet,Gym,Breakfast,Indoor Fireplace,Fire Extinguisher,Wheelchair Accessible,Iron,Pool,First Aid Kit,Laptop Friendly Workspace,Doorman,Carbon Monoxide Detector,Shampoo,Dryer,Buzzer/Wireless Intercom,Free Parking on Premises,Hangers,Suitable for Events,Pets Allowed,Washer / Dryer,Hot Tub,Pets live on this property,Kitchen,Elevator in Building,TV,Lock on Bedroom Door,Essentials,Air Conditioning,Washer,Cable TV,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
55,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,145.0,788.4818317570931,2613.336189848385,100.0,2,2,1125,15,39,69,331,44,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5.64
56,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.7,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,364,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.5
57,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,1.0,3.0,3.0,2,1.0,0.0,1.0,854.6185567010309,95.0,788.4818317570931,2613.336189848385,200.0,1,3,1125,18,32,50,321,77,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.12
58,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,4,2.5,3.0,3.0,854.6185567010309,400.0,2100.0,7500.0,750.0,4,2,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
59,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,2.0,1.0,1.0,854.6185567010309,85.0,450.0,2613.336189848385,287.61039657020365,1,2,1125,0,0,0,247,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.3
60,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,2.0,2.0,2,1.0,1.0,1.0,854.6185567010309,70.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,103,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.25
61,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1.0,1.0,1.0,5.0,5.0,2,1.0,0.0,1.0,854.6185567010309,90.0,540.0,2613.336189848385,150.0,1,2,14,18,45,45,103,109,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5,5.24
62,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,287.61039657020365,2,1,6,29,59,89,345,52,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1,7.06
63,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,1.0,1.0,5.0,5.0,2,1.0,1.0,2.0,854.6185567010309,60.0,360.0,2613.336189848385,150.0,2,2,7,19,44,44,102,191,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5,4.96
64,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0.67,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,175.0,788.4818317570931,2613.336189848385,250.0,4,1,15,30,48,48,48,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
65,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,6,2.5,3.0,4.0,854.6185567010309,170.0,1195.0,3195.0,250.0,6,4,1125,23,25,25,27,9,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.82
66,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,85.0,650.0,2613.336189848385,287.61039657020365,2,3,1125,20,45,75,347,65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.94
67,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,1.0,1.0,1.0,4.0,4.0,12,3.5,5.0,7.0,854.6185567010309,465.0,3035.0,12140.0,1000.0,1,3,1125,3,26,46,175,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.38
68,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,175.0,788.4818317570931,2613.336189848385,250.0,1,1,1125,0,0,0,94,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.01
69,False,True,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,1.0,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,50.0,788.4818317570931,2613.336189848385,287.61039657020365,0,1,1125,20,50,80,355,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
70,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,60.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,166,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
71,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,59.0,351.0,2613.336189848385,287.61039657020365,1,1,1125,25,55,85,360,16,93.0,9.0,10.0,10.0,10.0,10.0,10.0,1,3.29
72,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,0.9,1.0,0.0,1.0,1.0,4,1.0,1.0,4.0,854.6185567010309,47.0,788.4818317570931,2613.336189848385,200.0,2,1,1125,30,60,89,89,23,77.0,8.0,8.0,9.0,9.0,9.0,8.0,1,3.07
73,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,145.0,788.4818317570931,2613.336189848385,100.0,4,2,14,29,59,88,88,45,97.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.44
74,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,70.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,10,38,68,343,75,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,3.46
75,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,55.0,788.4818317570931,2613.336189848385,100.0,1,2,1125,15,43,73,348,86,94.0,9.0,10.0,10.0,10.0,10.0,10.0,1,4.43
76,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,2.0,854.6185567010309,95.0,788.4818317570931,2000.0,287.61039657020365,2,2,90,7,22,52,327,151,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.85
77,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,125.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,26,49,79,345,6,92.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.38
78,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,3.0,3.0,2,1.0,1.0,1.0,854.6185567010309,65.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,26,21,49,79,354,16,94.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3.75
79,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,1.0,0.0,3.0,3.0,1,1.0,1.0,1.0,854.6185567010309,25.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,55,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,3,2.078918834221247
80,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,0.0,2.0,854.6185567010309,40.0,250.0,800.0,500.0,2,5,1125,0,0,0,48,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
81,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,4.0,4.0,6,1.0,3.0,4.0,854.6185567010309,149.0,1300.0,3950.0,287.61039657020365,4,1,1125,27,49,79,354,165,95.0,9.0,10.0,10.0,10.0,10.0,9.0,2,7.84
82,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,1.0,1.0,1.0,1.0,1.0,2,1.5,1.0,1.0,854.6185567010309,125.0,900.0,3750.0,250.0,0,3,1125,27,49,79,354,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.11
83,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.67,1.0,0.0,3.0,3.0,2,0.5,1.0,1.0,854.6185567010309,55.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,247,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,2,2.078918834221247
84,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,0.999671592775041,1.0,2.0,2.0,4,1.0,1.0,3.0,854.6185567010309,129.0,903.0,2613.336189848385,250.0,1,5,999,16,46,76,215,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.26
85,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,100.0,650.0,2000.0,287.61039657020365,1,1,1125,0,0,0,199,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
86,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,4,2.0,2.0,2.0,854.6185567010309,150.0,950.0,2613.336189848385,287.61039657020365,1,2,1125,0,3,33,258,27,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.48
87,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,1,1.0,1.0,1.0,854.6185567010309,50.0,788.4818317570931,2613.336189848385,500.0,1,1,1125,28,58,88,363,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
88,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,0.999671592775041,0.0,1.0,1.0,6,1.0,2.0,3.0,854.6185567010309,99.0,599.0,2613.336189848385,200.0,4,5,15,0,0,0,2,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
89,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.5,1.0,1.0,854.6185567010309,150.0,788.4818317570931,2613.336189848385,287.61039657020365,2,2,1125,4,30,60,335,9,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.3
90,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.67,1.0,0.0,3.0,3.0,4,1.0,1.0,3.0,854.6185567010309,105.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,1125,17,17,17,17,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,2,2.078918834221247
91,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,2.0,2.0,7,4.0,3.0,3.0,854.6185567010309,218.0,1221.0,4200.0,750.0,4,14,60,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
92,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,5,1.5,2.0,2.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,200.0,1,1,7,13,13,13,80,88,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,6.07
93,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,0.67,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,126.0,945.0,3970.0,300.0,2,2,1125,28,28,28,275,10,98.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1.75
94,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,1.0,2.0,854.6185567010309,115.0,750.0,2613.336189848385,500.0,2,1,1125,30,49,56,56,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.82
95,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,4,2.0,2.0,2.0,854.6185567010309,225.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,10,30,60,90,365,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.64
96,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,1.0,1.0,2.0,2.0,2,1.0,1.0,1.0,400.0,89.0,549.0,2613.336189848385,287.61039657020365,2,2,14,10,40,70,341,244,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2,3.64
97,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,0.88,1.0,0.0,36.0,36.0,8,2.5,3.0,5.0,854.6185567010309,225.0,788.4818317570931,2613.336189848385,287.61039657020365,1,3,1125,21,48,78,331,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,31,0.11
98,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,1,1.0,0.0,1.0,854.6185567010309,50.0,250.0,850.0,287.61039657020365,1,1,1125,1,31,60,60,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
99,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,1.0,1.0,4.0,4.0,4,1.0,1.0,2.0,854.6185567010309,134.0,910.0,3402.0,200.0,1,3,45,5,28,52,295,40,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.05
100,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,500.0,2613.336189848385,287.61039657020365,1,3,1125,0,0,0,94,2,80.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0.62
101,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.9,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,65.0,555.0,1850.0,287.61039657020365,2,1,1125,29,59,89,364,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.87
102,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,2.0,2.0,6,2.5,3.0,4.0,854.6185567010309,375.0,1800.0,2613.336189848385,300.0,1,1,1125,28,58,88,363,23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.75
103,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0,1.0,1.0,2.0,2.0,3,1.0,1.0,2.0,485.0,97.0,590.0,1795.0,100.0,2,2,1125,21,47,77,340,44,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.55
104,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,145.0,900.0,2250.0,150.0,2,2,35,29,59,88,88,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.82
